調查日期,國道編號方向,樁號,里程,原始坐標E,原始坐標N,經緯度坐標Lon,經緯度坐標Lat,鋪面種類,路幅寬,全路幅寬,車道數,車道1寬,車道2寬,車道3寬,車道4寬,車道5寬,車道6寬,槽化區,槽化區寬,內路肩,內路肩寬,外路肩,外路肩寬,輔助車道1,輔助車道1寬,輔助車道2,輔助車道2寬,輔助車道3,輔助車道3寬,避車彎,曲率半徑,縱向坡度,橫向坡度
2022/5/18,N0030_NB,044K+700,44700,291750.57,2760355.42,121.4134498,24.95047294,柔性,19.674,19.674,4,3.473,3.476,3.496,3.696,0.0,0.0,有,1.029,有,0.527,有,5.006,無,0.0,無,0.0,無,0.0,無,1013.881,-0.006,0.054
2022/5/18,N0030_NB,044K+750,44750,291704.232,2760339.697,121.4129905,24.95033226,柔性,19.668,19.668,4,3.428,3.549,3.584,3.6,0.0,0.0,無,0.0,無,0.476,有,5.031,無,0.0,無,0.0,無,0.0,無,980.344,-0.005,0.056
2022/5/18,N0030_NB,044K+800,44800,291657.148,2760326.014,121.4125238,24.95021002,柔性,19.754,19.754,4,3.523,3.62,3.544,3.548,0.0,0.0,無,0.0,有,0.501,有,5.018,無,0.0,無,0.0,無,0.0,無,1043.681,-0.007,0.048
2022/5/18,N0030_NB,044K+850,44850,291607.624,2760314.381,121.412033,24.95010635,柔性,19.644,19.644,4,3.482,3.535,3.49,3.604,0.0,0.0,無,0.0,無,0.408,有,5.126,無,0.0,無,0.0,無,0.0,無,974.53,-0.006,0.055
2022/5/18,N0030_NB,044K+900,44900,291557.728,2760303.951,121.4115386,24.95001356,柔性,20.81,20.81,4,3.484,3.506,3.503,3.535,0.0,0.0,無,0.0,無,0.446,有,6.335,無,0.0,無,0.0,無,0.0,無,1047.905,-0.004,0.049
2022/5/18,N0030_NB,044K+950,44950,291506.533,2760298.134,121.4110315,24.94996243,柔性,19.817,19.817,4,3.511,3.521,3.535,3.58,0.0,0.0,有,0.985,無,0.465,有,5.204,無,0.0,無,0.0,無,0.0,無,1071.071,-0.003,0.045
2022/5/18,N0030_NB,045K+000,45000,291455.53,2760291.837,121.4105262,24.94990698,柔性,19.907,19.907,4,3.54,3.504,3.539,3.593,0.0,0.0,無,0.0,無,0.492,有,5.239,無,0.0,無,0.0,無,0.0,無,1178.53,-0.001,0.043
2022/5/18,N0030_NB,045K+050,45050,291404.382,2760291.514,121.4100197,24.94990546,柔性,19.014,19.014,4,3.532,3.497,3.498,3.581,0.0,0.0,無,0.0,有,0.548,有,4.359,無,0.0,無,0.0,無,0.0,無,1367.181,0.0,0.044
2022/5/18,N0030_NB,045K+100,45100,291353.48,2760290.25,121.4095156,24.94989543,柔性,18.978,18.978,4,3.555,3.46,3.497,3.529,0.0,0.0,無,0.0,有,0.532,有,4.406,無,0.0,無,0.0,無,0.0,無,1378.481,0.0,0.038
2022/5/18,N0030_NB,045K+150,45150,291301.973,2760291.183,121.4090056,24.94990525,柔性,18.998,18.998,4,3.437,3.53,3.562,3.512,0.0,0.0,無,0.0,有,0.551,有,4.406,無,0.0,無,0.0,無,0.0,無,1750.161,0.0,0.033
2022/5/18,N0030_NB,045K+200,45200,291250.61,2760292.581,121.408497,24.94991928,柔性,19.478,19.478,4,3.517,3.493,3.533,3.537,0.0,0.0,無,0.0,有,0.531,有,4.866,無,0.0,無,0.0,無,0.0,無,1934.401,0.002,0.022
2022/5/18,N0030_NB,045K+250,45250,291199.912,2760296.037,121.4079951,24.94995185,柔性,19.141,19.141,4,3.48,3.514,3.545,3.577,0.0,0.0,有,0.884,無,0.497,有,4.529,無,0.0,無,0.0,無,0.0,無,2227.931,0.004,0.024
2022/5/18,N0030_NB,045K+300,45300,291149.33,2760299.34,121.4074943,24.94998304,柔性,19.616,19.616,4,3.452,3.541,3.496,3.546,0.0,0.0,有,0.923,有,0.539,有,5.041,無,0.0,無,0.0,無,0.0,無,3311.558,0.005,0.011
2022/5/18,N0030_NB,045K+350,45350,291101.328,2760304.182,121.4070191,24.95002806,柔性,19.04,19.04,4,3.501,3.511,3.494,3.558,0.0,0.0,無,0.0,有,0.519,有,4.456,無,0.0,無,0.0,無,0.0,無,4108.085,0.005,0.001
2022/5/18,N0030_NB,045K+400,45400,291053.32,2760308.3,121.4065438,24.95006653,柔性,19.046,19.046,4,3.538,3.518,3.545,3.51,0.0,0.0,無,0.0,有,0.508,有,4.428,無,0.0,無,0.0,無,0.0,無,8366.94,0.005,-0.008
2022/5/18,N0030_NB,045K+450,45450,291002.866,2760313.577,121.4060443,24.95011554,柔性,18.985,18.985,4,3.484,3.605,3.472,3.59,0.0,0.0,無,0.0,無,0.487,有,4.347,無,0.0,無,0.0,無,0.0,無,21009.48,0.005,-0.019
2022/5/18,N0030_NB,045K+500,45500,290952.407,2760318.103,121.4055448,24.95015776,柔性,19.003,19.003,4,3.53,3.513,3.515,3.568,0.0,0.0,無,0.0,有,0.559,有,4.319,無,0.0,無,0.0,無,0.0,無,58893.54,0.004,-0.02
2022/5/18,N0030_NB,045K+550,45550,290903.072,2760323.297,121.4050564,24.95020599,柔性,19.005,19.005,4,3.582,3.516,3.549,3.561,0.0,0.0,有,0.872,無,0.491,有,4.307,無,0.0,無,0.0,無,0.0,無,52897.78,0.003,-0.018
2022/5/18,N0030_NB,045K+600,45600,290853.68,2760327.74,121.4045674,24.95024743,柔性,18.995,18.995,4,3.467,3.492,3.607,3.57,0.0,0.0,有,0.705,有,0.555,有,4.304,無,0.0,無,0.0,無,0.0,無,59821.7,0.003,-0.018
2022/5/18,N0030_NB,045K+650,45650,290796.236,2760333.689,121.4039987,24.95030268,柔性,19.008,19.008,4,3.52,3.64,3.548,3.57,0.0,0.0,有,0.722,有,0.503,有,4.227,無,0.0,無,0.0,無,0.0,無,1711904.0,0.004,-0.018
2022/5/18,N0030_NB,045K+700,45700,290738.73,2760338.68,121.4034294,24.95034928,柔性,19.189,19.189,4,3.663,3.537,3.651,3.631,0.0,0.0,無,0.0,有,0.519,有,4.188,無,0.0,無,0.0,無,0.0,無,29777.49,0.004,-0.022
2022/5/18,N0030_NB,045K+750,45750,290694.086,2760343.324,121.4029875,24.95039241,柔性,19.263,19.263,4,3.633,3.589,3.599,3.767,0.0,0.0,無,0.0,有,0.64,有,4.035,無,0.0,無,0.0,無,0.0,無,20173.55,0.003,-0.02
2022/5/18,N0030_NB,045K+800,45800,290649.3,2760347.17,121.4025441,24.95042832,柔性,19.343,19.343,4,3.592,3.712,3.524,3.79,0.0,0.0,無,0.0,有,0.831,有,3.894,無,0.0,無,0.0,無,0.0,無,3392610.0,0.002,-0.019
2022/5/18,N0030_NB,045K+850,45850,290600.281,2760352.432,121.4020588,24.95047714,柔性,19.301,19.301,5,3.738,3.726,3.618,3.783,0.0,0.0,無,0.0,有,0.9,有,3.351,加速車道,0.186,無,0.0,無,0.0,無,44928.35,-0.001,-0.018
2022/5/18,N0030_NB,045K+900,45900,290550.88,2760356.62,121.4015697,24.95051627,柔性,19.377,19.377,5,3.744,3.739,3.739,3.762,0.0,0.0,無,0.0,有,0.872,無,1.927,加速車道,1.594,無,0.0,無,0.0,無,4587.399,-0.002,-0.014
2022/5/18,N0030_NB,045K+950,45950,290502.74,2760359.594,121.4010931,24.9505444,柔性,21.576,21.576,5,3.742,3.728,3.775,3.755,0.0,0.0,無,0.0,有,0.885,有,2.557,加速車道,3.134,無,0.0,無,0.0,無,50168.97,-0.002,-0.014
2022/5/18,N0030_NB,046K+000,46000,290454.25,2760358.28,121.4006129,24.95053384,柔性,25.632,25.632,5,3.72,3.75,3.745,3.837,0.0,0.0,無,0.0,有,0.911,有,5.863,加速車道,3.805,無,0.0,無,0.0,無,5808.423,-0.003,-0.014
2022/5/18,N0030_NB,046K+050,46050,290396.372,2760375.746,121.4000402,24.95069306,柔性,15.863,26.515,4,3.774,3.734,3.726,3.749,0.0,0.0,有,0.281,有,0.879,無,0.0,無,0.0,無,0.0,無,0.0,無,1451.943,-0.004,-0.014
2022/5/18,N0030_NB,046K+100,46100,290336.128,2760369.964,121.3994435,24.95064246,柔性,15.856,27.218,4,3.76,3.732,3.756,3.73,0.0,0.0,有,1.423,有,0.878,無,0.0,無,0.0,無,0.0,無,0.0,無,1804.322,-0.005,-0.013
2022/5/18,N0030_NB,046K+150,46150,290306.533,2760384.569,121.3991509,24.95077511,柔性,15.835,27.599,4,3.747,3.73,3.68,3.773,0.0,0.0,有,2.252,有,0.905,無,0.0,無,0.0,無,0.0,無,0.0,無,121571.5,-0.005,-0.011
2022/5/18,N0030_NB,046K+200,46200,290274.6,2760375.2,121.3988343,24.95069137,柔性,15.843,27.982,4,3.706,3.753,3.679,3.767,0.0,0.0,有,3.297,有,0.938,無,0.0,無,0.0,無,0.0,無,0.0,無,120537.8,-0.006,-0.012
2022/5/18,N0030_NB,046K+250,46250,290225.583,2760388.739,121.3983493,24.95081489,柔性,19.546,30.594,4,3.751,3.731,3.727,3.717,0.0,0.0,有,3.296,有,0.894,有,3.726,無,0.0,無,0.0,無,0.0,無,134984.1,-0.005,-0.015
2022/5/18,N0030_NB,046K+300,46300,290175.65,2760393.19,121.397855,24.95085641,柔性,19.524,33.542,4,3.72,3.752,3.741,3.72,0.0,0.0,有,3.236,有,0.901,有,3.69,無,0.0,無,0.0,無,0.0,無,80247.69,-0.004,-0.014
2022/5/18,N0030_NB,046K+350,46350,290126.183,2760398.312,121.3973653,24.95090395,柔性,19.649,36.489,4,3.764,3.709,3.749,3.759,0.0,0.0,有,3.318,有,0.878,有,3.79,無,0.0,無,0.0,無,0.0,無,4696910.0,-0.004,-0.015
2022/5/18,N0030_NB,046K+400,46400,290076.31,2760399.29,121.3968714,24.9509141,柔性,23.072,32.956,4,3.73,3.778,3.7,3.744,0.0,0.0,有,6.581,有,0.883,有,7.238,無,0.0,無,0.0,無,0.0,無,103880.7,-0.005,-0.014
2022/5/18,N0030_NB,046K+450,46450,290026.125,2760403.049,121.3963746,24.95094935,柔性,24.658,33.121,4,3.749,3.73,3.752,3.743,0.0,0.0,有,8.148,有,0.881,有,8.803,無,0.0,無,0.0,無,0.0,無,399577.4,-0.005,-0.013
2022/5/18,N0030_NB,046K+500,46500,289976.0,2760407.6,121.3958783,24.95099176,柔性,24.55,33.215,4,3.726,3.755,3.736,3.753,0.0,0.0,有,4.964,有,0.865,有,8.715,無,0.0,無,0.0,無,0.0,無,68197.81,-0.005,-0.007
2022/5/18,N0030_NB,046K+550,46550,289925.967,2760412.885,121.395383,24.95104079,柔性,24.511,24.511,4,3.728,3.761,3.766,3.695,0.0,0.0,無,0.0,有,0.862,有,8.699,無,0.0,無,0.0,無,0.0,無,130484.9,-0.004,0.0
2022/5/18,N0030_NB,046K+600,46600,289875.788,2760417.361,121.3948863,24.95108253,柔性,24.842,24.842,4,3.758,3.713,3.759,3.75,0.0,0.0,無,0.0,有,0.878,有,8.984,無,0.0,無,0.0,無,0.0,無,89881.52,0.003,-0.007
2022/5/18,N0030_NB,046K+650,46650,289828.109,2760422.031,121.3944142,24.95112594,柔性,24.865,24.865,4,3.731,3.773,3.733,3.72,0.0,0.0,無,0.0,有,0.88,有,9.029,無,0.0,無,0.0,無,0.0,無,127762.7,0.005,-0.014
2022/5/18,N0030_NB,046K+700,46700,289780.435,2760426.542,121.3939423,24.95116791,柔性,24.889,34.976,4,3.74,3.798,3.685,3.716,0.0,0.0,有,5.283,有,0.881,有,9.068,無,0.0,無,0.0,無,0.0,無,390490.4,0.004,-0.014
2022/5/18,N0030_NB,046K+750,46750,289739.638,2760430.593,121.3935384,24.95120555,柔性,24.915,34.982,4,3.758,3.755,3.759,3.712,0.0,0.0,有,5.301,有,0.889,有,9.041,無,0.0,無,0.0,無,0.0,無,420354.9,0.002,-0.015
2022/5/18,N0030_NB,046K+800,46800,289698.75,2760434.4,121.3931336,24.951241,柔性,24.918,34.892,4,3.748,3.779,3.755,3.715,0.0,0.0,無,0.0,有,0.876,有,9.044,無,0.0,無,0.0,無,0.0,無,30730.4,0.0,-0.015
2022/5/18,N0030_NB,046K+850,46850,289639.108,2760440.089,121.3925431,24.95129392,柔性,24.868,37.044,4,3.736,3.734,3.725,3.738,0.0,0.0,無,0.0,有,0.889,有,9.045,無,0.0,無,0.0,無,0.0,無,23860.77,-0.002,-0.011
2022/5/18,N0030_NB,046K+900,46900,289579.363,2760445.379,121.3919516,24.95134323,柔性,24.862,24.862,4,3.728,3.796,3.734,3.729,0.0,0.0,無,0.0,有,0.904,有,8.97,無,0.0,無,0.0,無,0.0,無,15431.5,-0.005,-0.013
2022/5/18,N0030_NB,046K+950,46950,289529.408,2760458.741,121.3914573,24.95146516,柔性,15.882,15.882,4,3.746,3.735,3.731,3.774,0.0,0.0,有,6.505,有,0.896,無,0.0,無,0.0,無,0.0,無,0.0,無,13552.74,-0.006,-0.013
2022/5/18,N0030_NB,047K+000,47000,289477.79,2760452.289,121.390946,24.95140826,柔性,15.886,50.786,4,3.7,3.741,3.703,3.865,0.0,0.0,有,2.235,有,0.877,無,0.0,無,0.0,無,0.0,無,0.0,無,11792.43,-0.007,-0.012
2022/5/18,N0030_NB,047K+050,47050,289429.293,2760466.652,121.3904661,24.95153919,柔性,15.842,15.842,4,3.739,3.728,3.785,3.744,0.0,0.0,有,0.476,有,0.846,無,0.0,無,0.0,無,0.0,無,0.0,無,12017.06,-0.006,-0.012
2022/5/18,N0030_NB,047K+100,47100,289379.748,2760462.957,121.3899754,24.95150712,柔性,22.671,22.671,5,3.763,3.714,3.745,3.677,0.0,0.0,無,0.0,有,0.858,無,2.14,減速車道,4.773,無,0.0,無,0.0,無,895.082,-0.005,-0.014
2022/5/18,N0030_NB,047K+150,47150,289320.325,2760466.845,121.3893871,24.95154376,柔性,22.701,22.701,5,3.746,3.751,3.761,3.717,0.0,0.0,無,0.0,有,0.861,有,3.572,減速車道,3.292,無,0.0,無,0.0,無,1158.48,-0.006,-0.012
2022/5/18,N0030_NB,047K+200,47200,289260.964,2760472.13,121.3887994,24.951593,柔性,19.972,19.972,5,3.752,3.734,3.751,3.765,0.0,0.0,無,0.0,有,0.837,有,3.746,減速車道,0.388,無,0.0,無,0.0,無,30928.04,-0.006,-0.014
2022/5/18,N0030_NB,047K+250,47250,289213.778,2760474.88,121.3883322,24.95161905,柔性,19.635,19.635,4,3.704,3.753,3.774,3.719,0.0,0.0,無,0.0,有,0.852,有,3.834,無,0.0,無,0.0,無,0.0,無,1635.28,-0.005,-0.022
2022/5/18,N0030_NB,047K+300,47300,289166.12,2760476.05,121.3878603,24.95163084,柔性,19.516,19.516,4,3.758,3.746,3.753,3.708,0.0,0.0,無,0.0,有,0.862,有,3.689,無,0.0,無,0.0,無,0.0,無,3217.857,-0.008,-0.021
2022/5/18,N0030_NB,047K+350,47350,289111.124,2760478.162,121.3873157,24.95165133,柔性,19.007,19.007,4,3.735,3.784,3.707,3.75,0.0,0.0,無,0.0,有,0.869,有,3.162,無,0.0,無,0.0,無,0.0,無,5535.34,-0.008,-0.019
2022/5/18,N0030_NB,047K+400,47400,289056.081,2760477.912,121.3867706,24.95165049,柔性,19.176,19.176,4,3.749,3.763,3.75,3.693,0.0,0.0,無,0.0,有,0.853,有,3.368,無,0.0,無,0.0,無,0.0,無,4343.587,-0.007,-0.022
2022/5/18,N0030_NB,047K+450,47450,289008.953,2760478.108,121.3863039,24.95165347,柔性,19.168,19.168,4,3.758,3.745,3.739,3.715,0.0,0.0,無,0.0,有,0.878,有,3.333,無,0.0,無,0.0,無,0.0,無,3022.607,-0.007,-0.022
2022/5/18,N0030_NB,047K+500,47500,288961.67,2760476.79,121.3858357,24.95164278,柔性,19.115,19.115,4,3.737,3.75,3.759,3.735,0.0,0.0,無,0.0,有,0.862,有,3.272,無,0.0,無,0.0,無,0.0,無,3913.142,-0.007,-0.024
2022/5/18,N0030_NB,047K+550,47550,288918.751,2760475.803,121.3854106,24.95163498,柔性,19.223,19.223,4,3.763,3.719,3.797,3.692,0.0,0.0,無,0.0,有,0.849,有,3.401,無,0.0,無,0.0,無,0.0,無,3990.758,-0.006,-0.024
2022/5/18,N0030_NB,047K+600,47600,288875.91,2760473.29,121.3849863,24.95161338,柔性,19.422,19.422,4,3.725,3.775,3.757,3.724,0.0,0.0,無,0.0,有,0.851,有,3.59,無,0.0,無,0.0,無,0.0,無,3329.532,-0.006,-0.024
2022/5/18,N0030_NB,047K+650,47650,288819.23,2760470.639,121.3844249,24.95159089,柔性,19.074,19.074,4,3.737,3.732,3.718,3.749,0.0,0.0,無,0.0,有,0.86,有,3.278,無,0.0,無,0.0,無,0.0,無,3253.278,-0.005,-0.024
2022/5/18,N0030_NB,047K+700,47700,288762.721,2760465.83,121.3838652,24.95154892,柔性,19.032,19.032,4,3.766,3.8,3.744,3.687,0.0,0.0,無,0.0,有,0.851,有,3.184,無,0.0,無,0.0,無,0.0,無,3377.654,-0.004,-0.021
2022/5/18,N0030_NB,047K+750,47750,288713.638,2760461.33,121.383379,24.95150954,柔性,19.335,19.335,4,3.732,3.714,3.792,3.77,0.0,0.0,無,0.0,有,0.923,有,3.405,無,0.0,無,0.0,無,0.0,無,2618.146,-0.004,-0.023
2022/5/18,N0030_NB,047K+800,47800,288664.63,2760455.46,121.3828935,24.9514578,柔性,19.258,19.258,4,3.701,3.753,3.778,3.731,0.0,0.0,無,0.0,有,0.908,有,3.387,無,0.0,無,0.0,無,0.0,無,3248.234,-0.004,-0.022
2022/5/18,N0030_NB,047K+850,47850,288615.174,2760449.428,121.3824036,24.9514046,柔性,19.572,19.572,4,3.752,3.71,3.744,3.757,0.0,0.0,無,0.0,有,1.012,有,3.597,無,0.0,無,0.0,無,0.0,無,3713.026,-0.003,-0.023
2022/5/18,N0030_NB,047K+900,47900,288565.86,2760441.67,121.3819151,24.95133581,柔性,19.952,19.952,4,3.762,3.789,3.728,3.778,0.0,0.0,無,0.0,有,0.964,有,3.932,無,0.0,無,0.0,無,0.0,無,3404.545,-0.003,-0.022
2022/5/18,N0030_NB,047K+950,47950,288517.912,2760434.121,121.38144,24.95126888,柔性,20.14,20.14,4,3.701,3.777,3.778,3.726,0.0,0.0,無,0.0,有,1.001,有,4.157,無,0.0,無,0.0,無,0.0,無,2316.827,-0.003,-0.022
2022/5/18,N0030_NB,048K+000,48000,288470.02,2760425.47,121.3809655,24.95119198,柔性,19.92,19.92,4,3.772,3.667,3.769,3.771,0.0,0.0,無,0.0,有,0.963,有,3.978,無,0.0,無,0.0,無,0.0,無,2884.199,-0.003,-0.022
2022/5/18,N0030_NB,048K+050,48050,288420.314,2760415.613,121.380473,24.95110425,柔性,20.199,20.199,4,3.753,3.749,3.759,3.766,0.0,0.0,無,0.0,有,0.875,有,4.298,無,0.0,無,0.0,無,0.0,有,3313.219,-0.003,-0.019
2022/5/18,N0030_NB,048K+100,48100,288370.786,2760404.606,121.3799823,24.95100613,柔性,20.117,20.117,4,3.695,3.689,3.801,3.744,0.0,0.0,無,0.0,有,0.971,有,4.217,無,0.0,無,0.0,無,0.0,無,2586.571,-0.004,-0.016
2022/5/18,N0030_NB,048K+150,48150,288322.296,2760393.787,121.3795018,24.95090967,柔性,20.037,20.037,4,3.703,3.765,3.718,3.74,0.0,0.0,無,0.0,有,0.98,有,4.13,無,0.0,無,0.0,無,0.0,無,2976.354,-0.003,-0.015
2022/5/18,N0030_NB,048K+200,48200,288274.305,2760381.38,121.3790262,24.95079887,柔性,20.029,20.029,4,3.751,3.77,3.711,3.759,0.0,0.0,無,0.0,有,0.911,有,4.127,無,0.0,無,0.0,無,0.0,無,3281.47,-0.003,-0.014
2022/5/18,N0030_NB,048K+250,48250,288226.583,2760368.96,121.3785533,24.95068795,柔性,20.019,20.019,4,3.807,3.728,3.744,3.748,0.0,0.0,無,0.0,有,0.817,有,4.175,無,0.0,無,0.0,無,0.0,無,3109.4,-0.003,-0.016
2022/5/18,N0030_NB,048K+300,48300,288179.45,2760355.03,121.3780862,24.95056337,柔性,20.0,20.0,4,3.773,3.708,3.728,3.747,0.0,0.0,無,0.0,有,0.926,有,4.117,無,0.0,無,0.0,無,0.0,無,2577.882,-0.003,-0.015
2022/5/18,N0030_NB,048K+350,48350,288132.137,2760341.092,121.3776172,24.95043872,柔性,20.015,20.015,4,3.706,3.692,3.763,3.763,0.0,0.0,無,0.0,有,0.985,有,4.106,無,0.0,無,0.0,無,0.0,無,3040.654,-0.003,-0.017
2022/5/18,N0030_NB,048K+400,48400,288085.24,2760325.55,121.3771524,24.95029958,柔性,19.948,19.948,4,3.617,3.811,3.714,3.789,0.0,0.0,無,0.0,有,0.967,有,4.049,無,0.0,無,0.0,無,0.0,無,3291.466,-0.003,-0.016
2022/5/18,N0030_NB,048K+450,48450,288037.902,2760309.922,121.3766832,24.95015967,柔性,19.959,19.959,4,3.764,3.768,3.681,3.758,0.0,0.0,無,0.0,有,0.928,有,4.062,無,0.0,無,0.0,無,0.0,無,3005.175,-0.003,-0.015
2022/5/18,N0030_NB,048K+500,48500,287991.063,2760292.66,121.3762189,24.950005,柔性,19.906,19.906,4,3.719,3.782,3.719,3.726,0.0,0.0,無,0.0,有,1.001,有,3.959,無,0.0,無,0.0,無,0.0,無,2661.716,-0.002,-0.018
2022/5/18,N0030_NB,048K+550,48550,287944.576,2760275.586,121.3757581,24.94985201,柔性,19.854,19.854,4,3.759,3.746,3.752,3.752,0.0,0.0,無,0.0,有,1.015,有,3.831,無,0.0,無,0.0,無,0.0,無,3159.323,-0.003,-0.02
2022/5/18,N0030_NB,048K+600,48600,287898.722,2760256.88,121.3753035,24.94968427,柔性,19.885,19.885,4,3.679,3.802,3.743,3.703,0.0,0.0,無,0.0,有,0.969,有,3.989,無,0.0,無,0.0,無,0.0,無,3528.704,-0.003,-0.017
2022/5/18,N0030_NB,048K+650,48650,287852.874,2760238.212,121.374849,24.94951688,柔性,19.864,19.864,4,3.747,3.736,3.728,3.762,0.0,0.0,無,0.0,有,0.915,有,3.977,無,0.0,無,0.0,無,0.0,無,2746.025,-0.003,-0.016
2022/5/18,N0030_NB,048K+700,48700,287807.63,2760217.97,121.3744004,24.94933525,柔性,19.869,19.869,4,3.695,3.755,3.746,3.771,0.0,0.0,無,0.0,有,0.92,有,3.982,無,0.0,無,0.0,無,0.0,無,2890.754,-0.003,-0.016
2022/5/18,N0030_NB,048K+750,48750,287762.551,2760197.888,121.3739534,24.94915506,柔性,19.83,19.83,4,3.741,3.757,3.729,3.731,0.0,0.0,無,0.0,有,0.988,有,3.884,無,0.0,無,0.0,無,0.0,無,2749.171,-0.003,-0.016
2022/5/18,N0030_NB,048K+800,48800,287718.18,2760176.26,121.3735135,24.9489609,柔性,19.832,19.832,4,3.727,3.785,3.71,3.732,0.0,0.0,無,0.0,有,0.986,有,3.892,無,0.0,無,0.0,無,0.0,無,3299.125,-0.003,-0.018
2022/5/18,N0030_NB,048K+850,48850,287673.599,2760154.584,121.3730714,24.94876631,柔性,19.802,19.802,4,3.735,3.739,3.783,3.702,0.0,0.0,無,0.0,有,0.923,有,3.921,無,0.0,無,0.0,無,0.0,無,3213.005,-0.004,-0.017
2022/5/18,N0030_NB,048K+900,48900,287629.71,2760131.37,121.3726362,24.94855782,柔性,19.781,19.781,4,3.708,3.749,3.74,3.727,0.0,0.0,無,0.0,有,0.963,有,3.893,無,0.0,無,0.0,無,0.0,無,2664.302,-0.002,-0.016
2022/5/18,N0030_NB,048K+950,48950,287585.238,2760107.91,121.3721951,24.94834712,柔性,19.702,19.702,4,3.707,3.738,3.67,3.745,0.0,0.0,無,0.0,有,1.001,有,3.841,無,0.0,無,0.0,無,0.0,無,3157.101,-0.003,-0.016
2022/5/18,N0030_NB,049K+000,49000,287541.61,2760083.11,121.3717624,24.9481243,柔性,19.725,19.725,4,3.727,3.726,3.761,3.722,0.0,0.0,無,0.0,有,0.976,有,3.813,無,0.0,無,0.0,無,0.0,無,2884.324,-0.003,-0.019
2022/5/18,N0030_NB,049K+050,49050,287501.55,2760060.016,121.3713651,24.94791679,柔性,19.709,19.709,4,3.817,3.707,3.784,3.731,0.0,0.0,無,0.0,有,0.893,有,3.777,無,0.0,無,0.0,無,0.0,無,3234.026,-0.003,-0.022
2022/5/18,N0030_NB,049K+100,49100,287462.04,2760035.9,121.3709732,24.94770004,柔性,19.37,19.37,4,3.738,3.727,3.769,3.762,0.0,0.0,無,0.0,有,0.817,有,3.557,無,0.0,無,0.0,無,0.0,無,2588.575,-0.004,-0.04
2022/5/18,N0030_NB,049K+150,49150,287419.912,2760009.972,121.3705553,24.94746699,柔性,19.231,19.231,4,3.714,3.733,3.754,3.737,0.0,0.0,無,0.0,有,0.917,有,3.376,無,0.0,無,0.0,無,0.0,無,2644.579,-0.003,-0.042
2022/5/18,N0030_NB,049K+200,49200,287378.639,2759982.562,121.3701459,24.94722054,柔性,19.06,19.06,4,3.733,3.862,3.725,3.803,0.0,0.0,無,0.0,有,0.934,有,3.003,無,0.0,無,0.0,無,0.0,無,2549.96,-0.002,-0.041
2022/5/18,N0030_NB,049K+250,49250,287337.636,2759955.396,121.3697391,24.94697629,柔性,19.088,19.088,4,3.786,3.748,3.737,3.733,0.0,0.0,無,0.0,有,0.917,有,3.167,無,0.0,無,0.0,無,0.0,無,5734.259,-0.004,-0.043
2022/5/18,N0030_NB,049K+300,49300,287297.605,2759926.88,121.369342,24.94671982,柔性,19.205,19.205,4,3.71,3.766,3.706,3.779,0.0,0.0,無,0.0,有,0.967,有,3.278,無,0.0,無,0.0,無,0.0,無,3061.261,-0.003,-0.042
2022/5/18,N0030_NB,049K+350,49350,287256.727,2759898.04,121.3689364,24.94646045,柔性,18.992,18.992,4,3.605,3.722,3.699,3.769,0.0,0.0,無,0.0,有,1.023,有,3.174,無,0.0,無,0.0,無,0.0,無,2611.414,-0.003,-0.042
2022/5/18,N0030_NB,049K+400,49400,287217.005,2759867.65,121.3685422,24.94618706,柔性,19.008,19.008,4,3.612,3.718,3.747,3.721,0.0,0.0,無,0.0,有,0.973,有,3.237,無,0.0,無,0.0,無,0.0,無,3205.98,-0.004,-0.042
2022/5/18,N0030_NB,049K+450,49450,287176.982,2759836.928,121.3681451,24.94591067,柔性,19.242,19.242,4,3.657,3.75,3.774,3.773,0.0,0.0,無,0.0,有,0.931,有,3.356,無,0.0,無,0.0,無,0.0,無,2985.476,-0.005,-0.023
2022/5/18,N0030_NB,049K+500,49500,287137.84,2759805.001,121.3677566,24.94562338,柔性,19.169,19.169,4,3.656,3.738,3.685,3.848,0.0,0.0,無,0.0,有,0.961,有,3.283,無,0.0,無,0.0,無,0.0,無,2961.343,-0.006,-0.043
2022/5/18,N0030_NB,049K+550,49550,287100.555,2759774.383,121.3673866,24.94534787,柔性,19.337,19.337,4,3.576,3.737,3.76,3.767,0.0,0.0,無,0.0,有,0.943,有,3.555,無,0.0,無,0.0,無,0.0,無,3164.069,-0.007,-0.025
2022/5/18,N0030_NB,049K+600,49600,287064.125,2759742.791,121.367025,24.94506353,柔性,19.148,19.148,4,3.646,3.734,3.73,3.811,0.0,0.0,無,0.0,有,0.915,有,3.312,無,0.0,無,0.0,無,0.0,無,2860.084,-0.007,-0.025
2022/5/18,N0030_NB,049K+650,49650,287025.412,2759709.723,121.3666408,24.94476593,柔性,18.663,18.663,4,3.579,3.756,3.749,3.761,0.0,0.0,無,0.0,有,0.923,有,2.895,無,0.0,無,0.0,無,0.0,無,3246.695,-0.007,-0.041
2022/5/18,N0030_NB,049K+700,49700,286974.888,2759689.266,121.36614,24.94458247,柔性,18.51,18.51,4,3.629,3.757,3.736,3.793,0.0,0.0,無,0.0,有,0.895,有,2.7,無,0.0,無,0.0,無,0.0,無,2815.094,-0.006,-0.037
