調查日期,國道編號方向,樁號,里程,原始坐標E,原始坐標N,經緯度坐標Lon,經緯度坐標Lat,鋪面種類,路幅寬,全路幅寬,車道數,車道1寬,車道2寬,車道3寬,車道4寬,車道5寬,車道6寬,槽化區,槽化區寬,內路肩,內路肩寬,外路肩,外路肩寬,輔助車道1,輔助車道1寬,輔助車道2,輔助車道2寬,輔助車道3,輔助車道3寬,避車彎,曲率半徑,縱向坡度,橫向坡度
2022/4/11,N0010_SB,054K+500,54500,275890.66,2766439.675,121.256507,25.00575661,柔性,15.402,15.402,4,3.503,3.519,3.534,0.0,0.0,0.0,無,0.0,有,0.686,無,0.574,輔助車道,3.587,無,0.0,無,0.0,無,67336.39,0.008,-0.023
2022/4/11,N0010_SB,054K+550,54550,275851.364,2766405.886,121.256117,25.00545222,柔性,15.792,15.792,4,3.507,3.518,3.596,0.0,0.0,0.0,無,0.0,有,0.687,無,0.99,輔助車道,3.495,無,0.0,無,0.0,無,51825.15,0.009,-0.024
2022/4/11,N0010_SB,054K+600,54600,275811.902,2766372.292,121.2557254,25.00514961,柔性,15.889,15.889,4,3.482,3.467,3.509,0.0,0.0,0.0,無,0.0,有,0.683,無,1.041,輔助車道,3.707,無,0.0,無,0.0,無,9296.17,0.008,-0.024
2022/4/11,N0010_SB,054K+650,54650,275773.016,2766339.29,121.2553396,25.00485232,柔性,16.649,16.649,4,3.447,3.444,3.585,0.0,0.0,0.0,無,0.0,有,1.176,無,1.274,輔助車道,3.723,無,0.0,無,0.0,無,2966.06,0.009,-0.022
2022/4/11,N0010_SB,054K+700,54700,275733.326,2766307.479,121.2549457,25.00456579,柔性,18.516,18.516,4,3.442,3.499,3.543,0.0,0.0,0.0,無,0.0,有,1.439,無,2.158,輔助車道,4.436,無,0.0,無,0.0,無,1761.812,0.008,-0.019
2022/4/11,N0010_SB,054K+750,54750,275697.982,2766278.473,121.254595,25.00430452,柔性,18.707,18.707,4,3.457,3.504,3.534,0.0,0.0,0.0,無,0.0,有,0.579,無,2.192,輔助車道,5.441,無,0.0,無,0.0,無,1191.342,0.009,-0.017
2022/4/11,N0010_SB,054K+800,54800,275664.457,2766251.146,121.2542624,25.00405837,柔性,11.23,19.604,3,3.47,3.491,3.651,0.0,0.0,0.0,有,0.288,有,0.617,無,0.0,無,0.0,無,0.0,無,0.0,無,192891.7,0.009,-0.015
2022/4/11,N0010_SB,054K+850,54850,275630.233,2766210.893,121.2539226,25.00369553,柔性,11.347,23.191,3,3.492,3.506,3.785,0.0,0.0,0.0,有,2.761,有,0.565,無,0.0,無,0.0,無,0.0,無,0.0,無,83713.65,0.009,-0.015
2022/4/11,N0010_SB,054K+900,54900,275587.693,2766180.366,121.2535006,25.00342064,柔性,15.081,15.081,3,3.492,3.479,3.879,0.0,0.0,0.0,無,0.0,有,0.587,有,3.645,無,0.0,無,0.0,無,0.0,無,333331.5,0.009,-0.023
2022/4/11,N0010_SB,054K+950,54950,275562.835,2766158.273,121.2532539,25.0032216,柔性,15.203,15.203,3,3.458,3.502,3.893,0.0,0.0,0.0,無,0.0,有,0.588,有,3.763,無,0.0,無,0.0,無,0.0,無,185577.0,0.009,-0.02
2022/4/11,N0010_SB,055K+000,55000,275536.604,2766137.812,121.2529937,25.00303731,柔性,15.276,15.276,3,3.465,3.494,3.91,0.0,0.0,0.0,無,0.0,有,0.614,有,3.793,無,0.0,無,0.0,無,0.0,無,21774.8,0.009,-0.02
2022/4/11,N0010_SB,055K+050,55050,275484.841,2766091.506,121.25248,25.00262012,柔性,15.221,15.221,3,3.484,3.518,3.896,0.0,0.0,0.0,無,0.0,有,0.607,有,3.716,無,0.0,無,0.0,無,0.0,無,5377.506,0.008,-0.019
2022/4/11,N0010_SB,055K+100,55100,275431.713,2766046.899,121.2519528,25.00221829,柔性,15.564,15.564,4,3.462,3.629,3.911,0.0,0.0,0.0,無,0.0,有,0.622,有,3.683,減速車道,0.257,無,0.0,無,0.0,無,5479.587,0.009,-0.024
2022/4/11,N0010_SB,055K+150,55150,275396.414,2766017.346,121.2516026,25.00195207,柔性,16.421,16.421,4,3.438,3.659,3.978,0.0,0.0,0.0,無,0.0,有,0.662,有,3.297,減速車道,1.387,無,0.0,無,0.0,無,72636.6,0.009,-0.018
2022/4/11,N0010_SB,055K+200,55200,275360.742,2765988.405,121.2512486,25.00169138,柔性,17.187,17.187,4,3.503,3.625,4.004,0.0,0.0,0.0,無,0.0,有,0.61,有,3.037,減速車道,2.408,無,0.0,無,0.0,無,32552.7,0.009,-0.019
2022/4/11,N0010_SB,055K+250,55250,275324.114,2765957.584,121.2508852,25.00141373,柔性,18.043,18.043,4,3.604,3.636,3.944,0.0,0.0,0.0,無,0.0,有,0.631,有,3.133,減速車道,3.094,無,0.0,無,0.0,無,6400.688,0.009,-0.021
2022/4/11,N0010_SB,055K+300,55300,275286.912,2765927.273,121.2505161,25.0011407,柔性,18.831,18.831,4,3.723,3.567,3.979,0.0,0.0,0.0,無,0.0,有,0.698,有,3.206,減速車道,3.658,無,0.0,無,0.0,無,6321.99,0.01,-0.02
2022/4/11,N0010_SB,055K+350,55350,275247.296,2765889.084,121.2501229,25.00079658,柔性,15.934,25.602,4,3.815,3.706,3.919,0.0,0.0,0.0,有,2.109,有,0.57,無,0.0,減速車道,3.923,無,0.0,無,0.0,無,6793.375,0.011,-0.02
2022/4/11,N0010_SB,055K+400,55400,275202.098,2765858.551,121.2496746,25.00052166,柔性,22.225,22.225,5,3.734,3.677,4.011,0.0,0.0,0.0,無,0.0,有,0.626,無,1.859,減速車道,3.765,加速車道,4.553,無,0.0,無,1469.386,0.013,-0.023
2022/4/11,N0010_SB,055K+450,55450,275167.855,2765826.815,121.2493348,25.00023571,柔性,21.666,21.666,5,3.745,3.687,3.951,0.0,0.0,0.0,無,0.0,有,0.661,無,1.952,減速車道,3.802,加速車道,3.869,無,0.0,無,12412.7,0.013,-0.019
2022/4/11,N0010_SB,055K+500,55500,275133.561,2765796.294,121.2489945,24.99996073,柔性,21.597,21.597,5,3.772,3.674,3.974,0.0,0.0,0.0,無,0.0,有,0.653,無,2.128,減速車道,3.86,加速車道,3.536,無,0.0,無,3392.107,0.013,-0.019
2022/4/11,N0010_SB,055K+550,55550,275094.029,2765759.748,121.2486022,24.99963143,柔性,21.73,21.73,5,3.748,3.657,3.948,0.0,0.0,0.0,無,0.0,有,0.659,無,2.142,減速車道,3.872,加速車道,3.703,無,0.0,無,2126.092,0.013,-0.02
2022/4/11,N0010_SB,055K+600,55600,275055.131,2765722.572,121.2482162,24.99929644,柔性,20.774,20.774,5,3.822,3.71,3.995,0.0,0.0,0.0,無,0.0,有,0.587,無,2.009,減速車道,3.822,加速車道,2.829,無,0.0,無,28008.69,0.013,-0.02
2022/4/11,N0010_SB,055K+650,55650,275020.926,2765686.586,121.2478766,24.99897212,柔性,18.673,18.673,5,3.767,3.712,4.003,0.0,0.0,0.0,無,0.0,有,0.646,無,1.94,減速車道,3.792,加速車道,0.812,無,0.0,無,7651.423,0.014,-0.021
2022/4/11,N0010_SB,055K+700,55700,274985.756,2765651.91,121.2475276,24.99865963,柔性,17.695,17.695,4,3.73,3.748,3.904,0.0,0.0,0.0,無,0.0,有,0.669,無,2.032,減速車道,3.612,無,0.0,無,0.0,無,6992.402,0.013,-0.019
2022/4/11,N0010_SB,055K+750,55750,274956.559,2765622.749,121.2472378,24.99839684,柔性,17.734,17.734,4,3.696,3.746,3.897,0.0,0.0,0.0,無,0.0,有,0.789,無,2.116,減速車道,3.491,無,0.0,無,0.0,無,5004.163,0.012,-0.017
2022/4/11,N0010_SB,055K+800,55800,274926.953,2765593.999,121.246944,24.99813776,柔性,17.83,17.83,4,3.747,3.696,3.822,0.0,0.0,0.0,無,0.0,有,0.922,無,1.989,減速車道,3.655,無,0.0,無,0.0,無,6306.848,0.012,-0.016
2022/4/11,N0010_SB,055K+850,55850,274892.789,2765558.853,121.2466049,24.99782101,柔性,17.725,17.725,4,3.653,3.655,3.75,0.0,0.0,0.0,無,0.0,有,1.04,無,1.95,減速車道,3.677,無,0.0,無,0.0,無,4704.474,0.011,-0.014
2022/4/11,N0010_SB,055K+900,55900,274858.273,2765524.109,121.2462624,24.9975079,柔性,17.641,17.641,4,3.583,3.659,3.804,0.0,0.0,0.0,無,0.0,有,1.03,無,1.969,減速車道,3.596,無,0.0,無,0.0,無,5627.673,0.01,-0.016
2022/4/11,N0010_SB,055K+950,55950,274824.269,2765488.219,121.2459249,24.99718443,柔性,17.759,17.759,4,3.703,3.624,3.903,0.0,0.0,0.0,無,0.0,有,1.003,無,2.054,減速車道,3.471,無,0.0,無,0.0,無,6059.48,0.009,-0.014
2022/4/11,N0010_SB,056K+000,56000,274789.396,2765453.098,121.2455788,24.99686792,柔性,18.132,18.132,4,3.643,3.666,3.793,0.0,0.0,0.0,無,0.0,有,1.084,無,2.365,減速車道,3.581,無,0.0,無,0.0,無,5989.1,0.009,-0.016
2022/4/11,N0010_SB,056K+050,56050,274755.478,2765415.731,121.2452421,24.99653111,柔性,18.494,18.494,4,3.639,3.72,3.783,0.0,0.0,0.0,無,0.0,有,1.017,有,2.729,減速車道,3.606,無,0.0,無,0.0,無,19225.94,0.008,-0.016
2022/4/11,N0010_SB,056K+100,56100,274720.627,2765379.253,121.2448962,24.99620235,柔性,19.271,19.271,4,3.641,3.71,3.8,0.0,0.0,0.0,無,0.0,有,1.05,有,3.446,減速車道,3.623,無,0.0,無,0.0,無,998300.6,0.008,-0.016
2022/4/11,N0010_SB,056K+150,56150,274687.514,2765341.802,121.2445675,24.99586477,柔性,19.097,19.097,4,3.65,3.589,3.72,0.0,0.0,0.0,無,0.0,有,1.103,有,3.293,減速車道,3.741,無,0.0,無,0.0,無,239795.6,0.006,-0.022
2022/4/11,N0010_SB,056K+200,56200,274653.719,2765304.98,121.244232,24.99553288,柔性,19.041,19.041,4,3.637,3.556,3.734,0.0,0.0,0.0,無,0.0,有,1.093,有,3.229,減速車道,3.794,無,0.0,無,0.0,無,3839.678,0.007,-0.021
2022/4/11,N0010_SB,056K+250,56250,274620.428,2765267.703,121.2439016,24.99519687,柔性,19.082,19.082,5,3.624,3.607,3.674,0.0,0.0,0.0,無,0.0,有,1.105,有,3.172,減速車道,3.87,減速車道,0.029,無,0.0,無,12703.9,0.007,-0.023
2022/4/11,N0010_SB,056K+300,56300,274585.813,2765231.646,121.243558,24.9948719,柔性,20.03,20.03,5,3.621,3.591,3.723,0.0,0.0,0.0,無,0.0,有,1.029,有,2.935,減速車道,3.843,減速車道,1.288,無,0.0,無,860.404,0.007,-0.023
2022/4/11,N0010_SB,056K+350,56350,274550.226,2765193.578,121.2432048,24.99452878,柔性,21.319,21.319,5,3.635,3.606,3.711,0.0,0.0,0.0,無,0.0,有,1.024,有,2.911,減速車道,3.849,減速車道,2.584,無,0.0,無,1204.723,0.01,-0.023
2022/4/11,N0010_SB,056K+400,56400,274512.908,2765155.149,121.2428344,24.99418244,柔性,22.915,22.915,5,3.66,3.623,3.809,0.0,0.0,0.0,無,0.0,有,1.045,有,3.084,減速車道,4.214,減速車道,3.48,無,0.0,無,7387.715,0.007,-0.022
2022/4/11,N0010_SB,056K+450,56450,274483.621,2765106.335,121.2425434,24.9937422,柔性,12.21,25.99,3,3.656,3.654,3.826,0.0,0.0,0.0,有,2.81,有,1.074,無,0.0,無,0.0,無,0.0,無,0.0,無,739567.5,0.008,-0.014
2022/4/11,N0010_SB,056K+500,56500,274440.605,2765067.792,121.2421166,24.99339492,柔性,18.044,18.044,3,3.647,3.684,3.805,0.0,0.0,0.0,無,0.0,有,0.997,有,5.912,無,0.0,無,0.0,無,0.0,無,244255.4,0.007,-0.027
2022/4/11,N0010_SB,056K+550,56550,274411.333,2765032.335,121.241826,24.99307527,柔性,16.03,16.03,3,3.639,3.704,3.82,0.0,0.0,0.0,無,0.0,有,0.971,有,3.897,無,0.0,無,0.0,無,0.0,無,49889.47,0.008,-0.025
2022/4/11,N0010_SB,056K+600,56600,274380.549,2764998.219,121.2415205,24.99276776,柔性,15.969,15.969,3,3.627,3.719,3.847,0.0,0.0,0.0,無,0.0,有,1.014,有,3.762,無,0.0,無,0.0,無,0.0,無,60340.97,0.008,-0.022
2022/4/11,N0010_SB,056K+650,56650,274343.589,2764957.112,121.2411536,24.99239723,柔性,15.808,15.808,3,3.653,3.687,3.874,0.0,0.0,0.0,無,0.0,有,0.927,有,3.668,無,0.0,無,0.0,無,0.0,無,35433.15,0.008,-0.022
2022/4/11,N0010_SB,056K+700,56700,274306.574,2764916.059,121.2407862,24.99202718,柔性,15.378,30.326,3,3.638,3.665,3.88,0.0,0.0,0.0,無,0.0,有,0.959,有,3.237,無,0.0,無,0.0,無,0.0,無,1458.712,0.006,-0.015
2022/4/11,N0010_SB,056K+750,56750,274273.709,2764874.589,121.2404599,24.9916533,柔性,12.064,20.84,3,3.649,3.651,3.956,0.0,0.0,0.0,有,0.063,有,0.808,無,0.0,無,0.0,無,0.0,無,0.0,無,1392.911,0.007,-0.019
2022/4/11,N0010_SB,056K+800,56800,274233.105,2764840.169,121.2400571,24.9913432,柔性,19.026,19.026,4,3.644,3.623,3.964,0.0,0.0,0.0,無,0.0,有,0.877,有,2.991,加速車道,3.928,無,0.0,無,0.0,無,6300.501,0.008,-0.031
2022/4/11,N0010_SB,056K+850,56850,274199.332,2764802.143,121.2397219,24.99100042,柔性,18.599,18.599,4,3.633,3.627,3.976,0.0,0.0,0.0,無,0.0,有,0.905,有,2.629,加速車道,3.828,無,0.0,無,0.0,無,1930.944,0.007,-0.026
2022/4/11,N0010_SB,056K+900,56900,274165.928,2764763.608,121.2393903,24.99065305,柔性,17.445,17.445,4,3.654,3.627,3.986,0.0,0.0,0.0,無,0.0,有,0.88,無,2.127,加速車道,3.171,無,0.0,無,0.0,無,1177.217,0.007,-0.02
2022/4/11,N0010_SB,056K+950,56950,274138.929,2764732.467,121.2391223,24.99037233,柔性,16.684,16.684,4,3.652,3.637,3.983,0.0,0.0,0.0,無,0.0,有,1.033,有,3.683,加速車道,0.697,無,0.0,無,0.0,無,84483.22,0.005,-0.015
2022/4/11,N0010_SB,057K+000,57000,274111.625,2764701.347,121.2388513,24.99009181,柔性,15.924,15.924,3,3.696,3.577,3.912,0.0,0.0,0.0,無,0.0,有,0.961,有,3.778,無,0.0,無,0.0,無,0.0,無,1287636.0,0.005,-0.022
2022/4/11,N0010_SB,057K+050,57050,274083.921,2764670.601,121.2385763,24.98981466,柔性,15.745,15.745,3,3.649,3.599,3.855,0.0,0.0,0.0,無,0.0,有,0.963,有,3.679,無,0.0,無,0.0,無,0.0,無,107671.5,0.005,-0.022
2022/4/11,N0010_SB,057K+100,57100,274056.051,2764639.984,121.2382997,24.98953869,柔性,15.739,15.739,3,3.665,3.633,3.834,0.0,0.0,0.0,無,0.0,有,0.975,有,3.632,無,0.0,無,0.0,無,0.0,無,561661.4,0.005,-0.022
2022/4/11,N0010_SB,057K+150,57150,274018.499,2764598.48,121.237927,24.98916457,柔性,15.822,15.822,3,3.729,3.664,3.79,0.0,0.0,0.0,無,0.0,有,0.975,有,3.664,無,0.0,無,0.0,無,0.0,無,79980.7,0.004,-0.02
2022/4/11,N0010_SB,057K+200,57200,273980.875,2764557.027,121.2375536,24.98879092,柔性,15.856,15.856,3,3.754,3.694,3.805,0.0,0.0,0.0,無,0.0,有,0.994,有,3.609,無,0.0,無,0.0,無,0.0,無,31935.33,0.004,-0.021
2022/4/11,N0010_SB,057K+250,57250,273954.257,2764527.581,121.2372894,24.98852548,柔性,15.882,15.882,3,3.777,3.668,3.834,0.0,0.0,0.0,無,0.0,有,0.978,有,3.623,無,0.0,無,0.0,無,0.0,無,99266.22,0.004,-0.024
2022/4/11,N0010_SB,057K+300,57300,273927.605,2764498.146,121.2370249,24.98826016,柔性,15.497,15.497,3,3.774,3.653,3.889,0.0,0.0,0.0,無,0.0,有,0.903,有,3.277,無,0.0,無,0.0,無,0.0,無,93075.07,0.004,-0.022
2022/4/11,N0010_SB,057K+350,57350,273890.782,2764457.481,121.2366594,24.9878936,柔性,15.903,15.903,3,3.723,3.717,3.913,0.0,0.0,0.0,無,0.0,有,0.798,有,3.752,無,0.0,無,0.0,無,0.0,無,53084.63,0.004,-0.018
2022/4/11,N0010_SB,057K+400,57400,273853.822,2764416.941,121.2362926,24.98752818,柔性,16.063,16.063,3,3.71,3.735,3.943,0.0,0.0,0.0,無,0.0,有,0.749,有,3.925,無,0.0,無,0.0,無,0.0,無,1442.958,0.005,-0.018
2022/4/11,N0010_SB,057K+450,57450,273821.25,2764374.974,121.2359692,24.9871498,柔性,12.042,20.255,3,3.731,3.723,3.902,0.0,0.0,0.0,有,1.296,有,0.686,無,0.0,無,0.0,無,0.0,無,0.0,無,1477.438,0.004,-0.017
2022/4/11,N0010_SB,057K+500,57500,273780.783,2764340.299,121.2355678,24.98683738,柔性,18.428,18.428,4,3.743,3.756,3.862,0.0,0.0,0.0,無,0.0,有,0.737,無,2.461,加速車道,3.868,無,0.0,無,0.0,無,931280.1,0.005,-0.018
2022/4/11,N0010_SB,057K+550,57550,273747.989,2764302.81,121.2352423,24.98649942,柔性,18.149,18.149,4,3.732,3.758,3.867,0.0,0.0,0.0,無,0.0,有,0.979,無,2.003,加速車道,3.809,無,0.0,無,0.0,無,45730.95,0.005,-0.014
2022/4/11,N0010_SB,057K+600,57600,273714.262,2764266.167,121.2349075,24.98616913,柔性,19.183,19.183,4,3.74,3.795,3.807,0.0,0.0,0.0,無,0.0,有,2.006,無,1.977,加速車道,3.857,無,0.0,無,0.0,無,8188.684,0.007,-0.017
2022/4/11,N0010_SB,057K+650,57650,273681.011,2764228.855,121.2345775,24.98583278,柔性,17.922,17.922,4,3.72,3.746,3.951,0.0,0.0,0.0,無,0.0,有,0.904,無,2.004,加速車道,3.597,無,0.0,無,0.0,無,3788.482,0.009,-0.018
2022/4/11,N0010_SB,057K+700,57700,273647.838,2764191.635,121.2342483,24.98549727,柔性,16.367,16.367,4,3.614,3.726,3.993,0.0,0.0,0.0,無,0.0,有,0.721,無,2.185,加速車道,2.127,無,0.0,無,0.0,無,1313.64,0.008,-0.019
2022/4/11,N0010_SB,057K+750,57750,273613.836,2764155.399,121.2339109,24.98517065,柔性,16.113,16.113,3,3.732,3.778,3.825,0.0,0.0,0.0,無,0.0,有,0.698,有,4.08,無,0.0,無,0.0,無,0.0,無,5932.848,0.008,-0.013
2022/4/11,N0010_SB,057K+800,57800,273578.914,2764119.662,121.2335643,24.98484855,柔性,16.453,16.453,3,3.696,3.721,3.889,0.0,0.0,0.0,無,0.0,有,1.938,有,3.209,無,0.0,無,0.0,無,0.0,無,5687.073,0.008,-0.014
2022/4/11,N0010_SB,057K+850,57850,273542.347,2764083.186,121.2332015,24.98451979,柔性,16.82,16.82,3,3.699,3.732,3.961,0.0,0.0,0.0,無,0.0,有,2.056,有,3.373,無,0.0,無,0.0,無,0.0,無,4259.854,0.009,-0.019
2022/4/11,N0010_SB,057K+900,57900,273505.158,2764047.502,121.2328325,24.9841982,柔性,16.901,16.901,3,3.744,3.747,3.999,0.0,0.0,0.0,無,0.0,有,2.152,有,3.258,無,0.0,無,0.0,無,0.0,無,15949.07,0.009,-0.022
2022/4/11,N0010_SB,057K+950,57950,273470.935,2764014.597,121.2324929,24.98390166,柔性,16.774,16.774,3,3.698,3.8,3.916,0.0,0.0,0.0,無,0.0,有,2.06,有,3.301,無,0.0,無,0.0,無,0.0,無,65720.03,0.009,-0.023
2022/4/11,N0010_SB,058K+000,58000,273435.314,2763983.182,121.2321396,24.98361858,柔性,17.042,17.042,3,3.723,3.75,3.937,0.0,0.0,0.0,無,0.0,有,2.049,有,3.583,無,0.0,無,0.0,無,0.0,無,55451.06,0.008,-0.023
2022/4/11,N0010_SB,058K+050,58050,273399.462,2763947.726,121.2317838,24.98329903,柔性,17.086,17.086,3,3.729,3.76,3.899,0.0,0.0,0.0,無,0.0,有,2.101,有,3.597,無,0.0,無,0.0,無,0.0,無,92767.51,0.008,-0.017
2022/4/11,N0010_SB,058K+100,58100,273362.709,2763913.233,121.2314192,24.98298818,柔性,17.075,17.075,3,3.744,3.711,3.882,0.0,0.0,0.0,無,0.0,有,2.116,有,3.621,無,0.0,無,0.0,無,0.0,無,62640.92,0.009,-0.023
2022/4/11,N0010_SB,058K+150,58150,273326.35,2763878.874,121.2310585,24.98267854,柔性,17.055,17.055,3,3.719,3.745,3.778,0.0,0.0,0.0,無,0.0,有,2.097,有,3.715,無,0.0,無,0.0,無,0.0,無,139805.2,0.008,-0.028
2022/4/11,N0010_SB,058K+200,58200,273289.871,2763844.625,121.2306966,24.98236988,柔性,17.048,17.048,3,3.741,3.71,3.758,0.0,0.0,0.0,無,0.0,有,2.113,有,3.726,無,0.0,無,0.0,無,0.0,無,463361.6,0.009,-0.031
2022/4/11,N0010_SB,058K+250,58250,273253.499,2763810.464,121.2303357,24.98206203,柔性,17.171,17.171,3,3.721,3.738,3.756,0.0,0.0,0.0,無,0.0,有,2.111,有,3.846,無,0.0,無,0.0,無,0.0,無,419470.5,0.008,-0.03
2022/4/11,N0010_SB,058K+300,58300,273217.373,2763776.055,121.2299773,24.98175193,柔性,16.787,16.787,3,3.762,3.709,3.742,0.0,0.0,0.0,無,0.0,有,2.099,有,3.475,無,0.0,無,0.0,無,0.0,無,93740.9,0.009,-0.028
2022/4/11,N0010_SB,058K+350,58350,273175.445,2763735.803,121.2295613,24.98138916,柔性,16.261,16.261,3,3.731,3.77,3.746,0.0,0.0,0.0,無,0.0,有,2.069,有,2.945,無,0.0,無,0.0,無,0.0,無,287332.0,0.008,-0.022
2022/4/11,N0010_SB,058K+400,58400,273124.297,2763705.463,121.2290542,24.98111602,柔性,13.422,13.422,3,3.747,3.752,3.855,0.0,0.0,0.0,有,2.521,有,2.068,無,0.0,無,0.0,無,0.0,無,0.0,無,2458633.0,0.008,-0.019
2022/4/11,N0010_SB,058K+450,58450,273098.717,2763659.553,121.2288,24.98070192,柔性,13.377,13.377,3,3.75,3.781,3.821,0.0,0.0,0.0,有,1.959,有,2.025,無,0.0,無,0.0,無,0.0,無,0.0,無,42815.69,0.008,-0.02
2022/4/11,N0010_SB,058K+500,58500,273052.42,2763635.812,121.228341,24.98048828,柔性,13.354,13.354,3,3.736,3.744,3.768,0.0,0.0,0.0,有,1.607,有,2.106,無,0.0,無,0.0,無,0.0,無,0.0,無,171078.5,0.008,-0.023
2022/4/11,N0010_SB,058K+550,58550,273031.822,2763596.529,121.2281363,24.98013393,柔性,13.391,13.391,3,3.742,3.649,3.805,0.0,0.0,0.0,有,1.129,有,2.196,無,0.0,無,0.0,無,0.0,無,0.0,無,20434.01,0.008,-0.024
2022/4/11,N0010_SB,058K+600,58600,272992.002,2763577.667,121.2277416,24.97996424,柔性,13.428,13.428,3,3.733,3.673,3.743,0.0,0.0,0.0,有,0.775,有,2.28,無,0.0,無,0.0,無,0.0,無,0.0,無,20429.47,0.008,-0.021
2022/4/11,N0010_SB,058K+650,58650,272964.767,2763533.732,121.2274711,24.979568,柔性,13.61,13.61,3,3.75,3.717,3.77,0.0,0.0,0.0,有,0.342,有,2.373,無,0.0,無,0.0,無,0.0,無,0.0,無,34456.23,0.008,-0.022
2022/4/11,N0010_SB,058K+700,58700,272919.736,2763508.607,121.2270247,24.97934184,柔性,13.608,13.608,3,3.709,3.793,3.651,0.0,0.0,0.0,有,0.229,有,2.455,無,0.0,無,0.0,無,0.0,無,0.0,無,47065.68,0.008,-0.02
2022/4/11,N0010_SB,058K+750,58750,272893.727,2763466.79,121.2267663,24.9789647,柔性,13.565,13.565,3,3.757,3.749,3.586,0.0,0.0,0.0,有,0.198,有,2.472,無,0.0,無,0.0,無,0.0,無,0.0,無,23266.93,0.009,-0.023
2022/4/11,N0010_SB,058K+800,58800,272850.709,2763443.126,121.2263398,24.9787517,柔性,13.641,13.641,3,3.749,3.679,3.767,0.0,0.0,0.0,有,0.027,有,2.446,無,0.0,無,0.0,無,0.0,無,0.0,無,28329.52,0.007,-0.023
2022/4/11,N0010_SB,058K+850,58850,272820.805,2763398.527,121.2260429,24.97834949,柔性,13.786,13.786,3,3.749,3.699,3.919,0.0,0.0,0.0,無,0.0,有,2.42,無,0.0,無,0.0,無,0.0,無,0.0,無,32738.95,0.008,-0.021
2022/4/11,N0010_SB,058K+900,58900,272774.633,2763371.011,121.2255851,24.97810176,柔性,13.882,13.882,3,3.768,3.702,3.939,0.0,0.0,0.0,無,0.0,有,2.474,無,0.0,無,0.0,無,0.0,無,0.0,無,1453259.0,0.008,-0.021
2022/4/11,N0010_SB,058K+950,58950,272743.276,2763325.52,121.2252738,24.97769152,柔性,13.692,13.692,3,3.752,3.681,3.893,0.0,0.0,0.0,無,0.0,有,2.366,無,0.0,無,0.0,無,0.0,無,0.0,無,216835.9,0.008,-0.023
2022/4/11,N0010_SB,059K+000,59000,272696.293,2763296.631,121.2248079,24.97743141,柔性,13.69,13.69,3,3.741,3.659,3.828,0.0,0.0,0.0,無,0.0,有,2.463,無,0.0,無,0.0,無,0.0,無,0.0,無,44520.68,0.008,-0.021
2022/4/11,N0010_SB,059K+050,59050,272666.816,2763253.31,121.2245153,24.97704073,柔性,13.611,13.611,3,3.732,3.645,3.794,0.0,0.0,0.0,無,0.0,有,2.44,無,0.0,無,0.0,無,0.0,無,0.0,無,494643.6,0.008,-0.022
2022/4/11,N0010_SB,059K+100,59100,272622.115,2763226.166,121.2240721,24.97679633,柔性,13.669,13.669,3,3.73,3.691,3.797,0.0,0.0,0.0,無,0.0,有,2.45,無,0.0,無,0.0,無,0.0,無,0.0,無,57090.89,0.008,-0.022
2022/4/11,N0010_SB,059K+150,59150,272593.273,2763184.231,121.2237857,24.97641816,柔性,13.721,13.721,3,3.738,3.67,3.875,0.0,0.0,0.0,無,0.0,有,2.438,無,0.0,無,0.0,無,0.0,無,0.0,無,155762.5,0.008,-0.019
2022/4/11,N0010_SB,059K+200,59200,272549.223,2763158.461,121.223349,24.97618615,柔性,13.689,13.689,3,3.715,3.7,3.831,0.0,0.0,0.0,無,0.0,有,2.444,無,0.0,無,0.0,無,0.0,無,0.0,無,73443.51,0.008,-0.023
2022/4/11,N0010_SB,059K+250,59250,272520.681,2763115.849,121.2230656,24.97580186,柔性,13.706,13.706,3,3.726,3.682,3.843,0.0,0.0,0.0,無,0.0,有,2.455,無,0.0,無,0.0,無,0.0,無,0.0,無,599068.9,0.008,-0.021
2022/4/11,N0010_SB,059K+300,59300,272476.994,2763089.328,121.2226324,24.97556307,柔性,13.696,13.696,3,3.739,3.703,3.823,0.0,0.0,0.0,無,0.0,有,2.432,無,0.0,無,0.0,無,0.0,無,0.0,無,81042.53,0.007,-0.024
2022/4/11,N0010_SB,059K+350,59350,272447.943,2763047.213,121.222344,24.97518327,柔性,13.565,13.565,3,3.736,3.795,3.603,0.0,0.0,0.0,無,0.0,有,2.43,無,0.0,無,0.0,無,0.0,無,0.0,無,1191219.0,0.005,-0.02
2022/4/11,N0010_SB,059K+400,59400,272404.098,2763020.802,121.2219093,24.97494547,柔性,13.585,13.585,3,3.741,3.768,3.63,0.0,0.0,0.0,無,0.0,有,2.446,無,0.0,無,0.0,無,0.0,無,0.0,無,593286.7,0.004,-0.021
2022/4/11,N0010_SB,059K+450,59450,272375.078,2762978.649,121.2216212,24.97456532,柔性,13.625,13.625,3,3.734,3.779,3.642,0.0,0.0,0.0,無,0.0,有,2.471,無,0.0,無,0.0,無,0.0,無,0.0,無,264027.8,0.002,-0.022
